chromosome	start	end	major_is_allele_a	length	major_readcount	minor_readcount	readcount	allele_ratio	major_depth	minor_depth	total_depth	major_0	minor_0	major_1	minor_1	major_2	minor_2	major_raw	minor_raw	major_depth_e	minor_depth_e	total_depth_e	major_e	minor_e	total_e	major_raw_e	minor_raw_e	major_diff	minor_diff	prob_is_outlier_total	prob_is_outlier_allele	total_likelihood_mask	allele_likelihood_mask
chr2	172500000	173000000	1	527444.4698346792	2242	1834	173674	0.44995093228655547	0.18111711706069683	0.14815735623966014	0.329274473300357	1	1	3	2	2	2	2.345384340092678	1.7662863537233957	0.16755430965194487	0.16145932941726512	0.32901363906921	88375.59402288572	85160.83040435222	173536.42442723794	2.1070878760324874	2.0	1	0	0.0007060721182478828	0.09684567181614699	1	1
chr2	173000000	173500000	1	531135.3786697481	9360	8954	174972	0.4889155837064541	0.16836660873859377	0.1610635272057018	0.32943013594429554	1	1	3	2	2	2	2.1213598474816173	1.9930458153212527	0.16755430965194487	0.16145932941726512	0.32901363906921	88994.02170473397	85756.7620698027	174750.78377453669	2.1070878760324874	2.0	1	0	0.0007065833341159054	0.0014045601535259702	1	1
chr2	173500000	174000000	1	518133.6094024532	10337	9904	174263	0.4893038881478188	0.17176155903557816	0.1645667486396794	0.33632830767525757	1	1	3	2	2	2	2.181008608025797	2.054596883280681	0.16755430965194487	0.16145932941726512	0.32901363906921	86815.5192308985	83657.50512266727	170473.02435356576	2.1070878760324874	2.0	1	0	0.001030746751376716	0.0013937310406877078	1	1
chr2	174000000	174500000	1	517773.1735496047	10878	9954	169608	0.4778225806451613	0.17105070765789793	0.15652130391861702	0.32757201157651494	1	1	3	2	2	2	2.16851905739897	1.9132396427742844	0.16755430965194487	0.16145932941726512	0.32901363906921	86755.12665040066	83599.30939156841	170354.43604196908	2.1070878760324874	2.0	1	0	0.0007164534042832649	0.002211653808193118	1	1
chr2	174500000	175000000	1	530988.1195904887	17746	17133	173851	0.49121247742194446	0.1665822950161952	0.16082804353163938	0.3274103385478346	1	1	3	2	2	2	2.0900097266690723	1.9889084029713016	0.16755430965194487	0.16145932941726512	0.32901363906921	88969.34781136869	85732.9857176149	174702.33352898358	2.1070878760324874	2.0	1	0	0.0007189265665283913	0.0013619531313991253	1	1
chr2	175000000	175500000	1	520282.7404303505	12294	11819	172092	0.4901505412018413	0.16864102197762312	0.16212528377692595	0.3307663057545491	1	1	3	2	2	2	2.1261812463691223	2.011700716846443	0.16755430965194487	0.16145932941726512	0.32901363906921	87175.61539662941	84004.50237726141	171180.11777389082	2.1070878760324874	2.0	1	0	0.0007214520060723431	0.0013783155569183172	1	1
chr2	175500000	176000000	1	503501.1404574148	15198	13964	169918	0.4788423290583636	0.17587660089630067	0.16159631891801177	0.33747291981431243	1	1	3	2	2	2	2.2533092678609483	2.002406884700009	0.16755430965194487	0.16145932941726512	0.32901363906921	84363.78599830906	81294.95649908241	165658.74249739147	2.1070878760324874	2.0	1	0	0.0011699040910384004	0.002031620136222629	1	1
chr2	176000000	176500000	1	532696.8259187343	18724	18050	172249	0.4908359166802632	0.16463962224006362	0.1587131585896789	0.3233527808297425	1	1	3	2	2	2	2.0558772613596097	1.9517501960916468	0.16755430965194487	0.16145932941726512	0.32901363906921	89255.64892059578	86008.87229554445	175264.52121614025	2.1070878760324874	2.0	1	0	0.0008909007385878796	0.0013593251287799257	1	1
chr2	176500000	177000000	1	525297.1766183611	21386	20697	175502	0.49181379654492313	0.1697852169184026	0.1643151891218638	0.3341004060402664	1	1	3	2	2	2	2.1462845775133337	2.0501770208001844	0.16755430965194487	0.16145932941726512	0.32901363906921	88015.80579040525	84814.12988158327	172829.93567198853	2.1070878760324874	2.0	1	0	0.000848301412708569	0.001358577253967572	1	1
chr2	177000000	177500000	1	528805.9720572167	15159	14344	171281	0.4861878453038674	0.16642448141449137	0.15747692865027135	0.32390141006476275	1	1	3	2	2	2	2.087236965681376	1.9300298240146925	0.16755430965194487	0.16145932941726512	0.32901363906921	88603.71958787259	85380.65764020325	173984.37722807584	2.1070878760324874	2.0	1	0	0.0008532629716177889	0.0014299863458173462	1	1
chr2	177500000	178000000	1	511396.9092379395	18526	17478	169627	0.48544606154871683	0.17067416587976617	0.1610192740605934	0.33169343994035955	1	1	3	2	2	2	2.1619032756072274	1.9922682942900194	0.16755430965194487	0.16145932941726512	0.32901363906921	85686.75608550127	82569.8020316197	168256.55811712096	2.1070878760324874	2.0	1	0	0.0007429683788428509	0.0014463898638767353	1	1
chr2	178000000	178500000	1	528857.3711721374	12510	11742	171358	0.48416625432953986	0.16713814311539202	0.15687738420950706	0.3240155273248991	1	1	3	2	2	2	2.0997758932598996	1.9194959193461885	0.16755430965194487	0.16145932941726512	0.32901363906921	88612.33173108986	85388.95650683099	174001.28823792085	2.1070878760324874	2.0	1	0	0.000846107358369462	0.0015259539454342969	1	1
chr2	178500000	179000000	1	510406.68201526266	3040	2750	172192	0.4749568221070812	0.17712980271099588	0.1602325517944864	0.33736235450548224	1	1	3	2	2	2	2.2753278332062745	1.9784457036890684	0.16755430965194487	0.16145932941726512	0.32901363906921	85520.83924680708	82409.92060827558	167930.75985508267	2.1070878760324874	2.0	1	0	0.0011547812044339647	0.0028431608059601684	1	1
chr2	179000000	179500000	1	506435.1438664223	18177	17484	168737	0.4902835029864558	0.16983030028275434	0.16335550256608225	0.33318580284883664	1	1	3	2	2	2	2.147076685370445	2.0333154739274275	0.16755430965194487	0.16145932941726512	0.32901363906921	84855.39091402177	81768.67872200873	166624.0696360305	2.1070878760324874	2.0	1	0	0.0007990031503967423	0.0013604289835307249	1	1
chr2	179500000	180000000	1	523434.3103646551	16893	16168	171781	0.4890354193763044	0.1676886762791123	0.1604919503984306	0.3281806266775429	1	1	3	2	2	2	2.109448677242496	1.9830032977209768	0.16755430965194487	0.16145932941726512	0.32901363906921	87703.67452129164	84513.35274546585	172217.02726675748	2.1070878760324874	2.0	1	0	0.0007092960659724292	0.001369592653040864	1	1
chr2	180000000	180500000	1	524988.3497046414	20666	19848	168508	0.48990472429283705	0.16372769941889376	0.15724704239166767	0.3209747418105614	1	1	3	2	2	2	2.0398549160419033	1.9259907574033115	0.16755430965194487	0.16145932941726512	0.32901363906921	87964.060510075	84764.26689518808	172728.3274052631	2.1070878760324874	2.0	1	0	0.0011315715477471285	0.0013567509299147408	1	1
chr2	180500000	181000000	1	511408.898252632	15892	15704	167479	0.4970249398658058	0.16471704028622888	0.16276846216051713	0.327485502446746	1	1	3	2	2	2	2.057237484659966	2.023001263256239	0.16755430965194487	0.16145932941726512	0.32901363906921	85688.76489658147	82571.73776989234	168260.5026664738	2.1070878760324874	2.0	1	0	0.0007178236624688028	0.0014127891673043453	1	1
chr2	181000000	181500000	1	520654.31335628574	16206	15683	168815	0.4917996801404873	0.16477696390152816	0.15945928204786292	0.3242362459493911	1	1	3	2	2	2	2.058290333469889	1.9648594718101	0.16755430965194487	0.16145932941726512	0.32901363906921	87237.87404171984	84064.49629271252	171302.37033443234	2.1070878760324874	2.0	1	0	0.0008329331182292007	0.0013673766239220195	1	1
chr2	181500000	182000000	1	523596.49472674064	5966	5545	170390	0.4817131439492659	0.1686621249223089	0.1567602217053642	0.3254223466276731	1	1	3	2	2	2	2.126552021898725	1.9174373919619783	0.16755430965194487	0.16145932941726512	0.32901363906921	87730.84921011722	84539.53892381013	172270.38813392736	2.1070878760324874	2.0	1	0	0.0007748530240082444	0.0017597326629374974	1	1
chr2	182000000	182500000	1	508798.52591734665	19914	18943	168468	0.48750546877010575	0.16969178228567317	0.16141766756239362	0.3311094498480668	1	1	3	2	2	2	2.144642945222233	1.9992680075442446	0.16755430965194487	0.16145932941726512	0.32901363906921	85251.3857620082	82150.26880310779	167401.65456511598	2.1070878760324874	2.0	1	0	0.0007283567378450898	0.0013841245852889291	1	1
chr2	182500000	183000000	1	515491.74005009193	15229	13747	168654	0.47442711209276645	0.17195226024085886	0.1552188404708836	0.3271711007117425	1	1	3	2	2	2	2.1843591992080538	1.8903555580262965	0.16755430965194487	0.16145932941726512	0.32901363906921	86372.86263537298	83230.95066862699	169603.81330399998	2.1070878760324874	2.0	1	0	0.0007233161867696567	0.003070146923067409	1	1
chr2	183000000	183500000	1	522297.0475914683	14913	14114	168215	0.4862369518034933	0.16546647458741465	0.1566012084977382	0.3220676830851528	1	1	3	2	2	2	2.070404931386574	1.9146435540806197	0.16755430965194487	0.16145932941726512	0.32901363906921	87513.12124243747	84329.73106073588	171842.85230317336	2.1070878760324874	2.0	1	0	0.0010032151252148578	0.0014293161537679401	1	1
chr2	183500000	184000000	1	507469.57629599306	8610	8292	166141	0.4905928292509762	0.1667753510922775	0.16061570397876485	0.3273910550710424	1	1	3	2	2	2	2.093401692573275	1.9851776293117516	0.16755430965194487	0.16145932941726512	0.32901363906921	85028.71452564008	81935.6974884147	166964.41201405477	2.1070878760324874	2.0	1	0	0.0007193932974424301	0.0013990847869032052	1	1
chr2	184000000	184500000	1	516380.0778173566	3148	2586	167169	0.45099407045692363	0.1777310476881874	0.14600142608692906	0.32373247377511644	1	1	3	2	2	2	2.2858916160412526	1.728406988731083	0.16755430965194487	0.16145932941726512	0.32901363906921	86521.70745670477	83374.38108882558	169896.08854553034	2.1070878760324874	2.0	1	0	0.0008643292636132511	0.11231092210650433	1	1
chr2	184500000	185000000	1	516558.91493090335	15156	14684	166566	0.4920911528150134	0.16377675923283777	0.1586762953665208	0.3224530545993586	1	1	3	2	2	2	2.0407168895137646	1.9511025148655041	0.16755430965194487	0.16145932941726512	0.32901363906921	86551.67238580523	83403.25600925376	169954.928395059	2.1070878760324874	2.0	1	0	0.0009656534118921348	0.0013713017135474636	1	1
chr2	185000000	185500000	1	514575.3633993614	16696	15709	166158	0.48477086869310293	0.16636910370940167	0.15653403510846856	0.3229031388178702	1	1	3	2	2	2	2.0862639878226674	1.9134633278443047	0.16755430965194487	0.16145932941726512	0.32901363906921	86219.31977827866	83082.9931091064	169302.31288738505	2.1070878760324874	2.0	1	0	0.0009261504843385359	0.0014798896349769606	1	1
chr2	185500000	186000000	1	497364.2607024649	24295	23748	167402	0.49430718314842953	0.17020521097962166	0.16637305414052506	0.3365782651201467	1	1	3	2	2	2	2.1536638093123637	2.0863333962968755	0.16755430965194487	0.16145932941726512	0.32901363906921	83335.52534755145	80304.1000091338	163639.62535668525	2.1070878760324874	2.0	1	0	0.0010580624425334708	0.0013777195690644263	1	1
chr2	186000000	186500000	1	508796.4836302105	1893	1453	169585	0.4342498505678422	0.18856800740231322	0.1447381483124993	0.33330615571481254	1	1	3	2	2	2	2.4762953505492358	1.7062113903051856	0.16755430965194487	0.16145932941726512	0.32901363906921	85251.043567997	82149.9390567963	167400.98262479328	2.1070878760324874	2.0	1	0	0.0008047834689461327	0.9808182312719825	1	1
chr2	186500000	187000000	1	525116.2112012688	13939	13507	171334	0.4921300007287036	0.1657069361010389	0.1605713168747207	0.32627825297575963	1	1	3	2	2	2	2.0746298036207875	1.9843977546423843	0.16755430965194487	0.16145932941726512	0.32901363906921	87985.48425487347	84784.91132669183	172770.3955815653	2.1070878760324874	2.0	1	0	0.0007449813440194362	0.001374766033635631	1	1
chr2	187000000	187500000	1	522019.0874061688	15491	15014	167440	0.49218160957220125	0.1628850617622566	0.15786949307975728	0.3207545548420139	1	1	3	2	2	2	2.0250499005308056	1.9369271213546178	0.16755430965194487	0.16145932941726512	0.32901363906921	87466.54781547889	84284.85179561273	171751.39961109162	2.1070878760324874	2.0	1	0	0.001161881178272215	0.0013709898737374422	1	1
chr2	187500000	188000000	1	515670.1046057732	7280	6627	166821	0.47652261451067807	0.16934668142430942	0.15415665629105746	0.3235033377153669	1	1	3	2	2	2	2.1385795755577757	1.8716931434829838	0.16755430965194487	0.16145932941726512	0.32901363906921	86402.74838536652	83259.7492901791	169662.49767554563	2.1070878760324874	2.0	1	0	0.0008800862487145252	0.0024783353590451538	1	1
chr2	188000000	188500000	1	520772.3909998896	2163	1720	167069	0.44295647695081125	0.1787051425165215	0.14210487523274015	0.32081001774926166	1	1	3	2	2	2	2.3030063140721007	1.6599451826609946	0.16755430965194487	0.16145932941726512	0.32901363906921	87257.65845977921	84083.56102986797	171341.21948964716	2.1070878760324874	2.0	1	0	0.0011540918418154258	0.3586118042744489	1	1
chr2	188500000	189000000	1	516593.54652877	8163	7982	166770	0.49439454939609784	0.16322275329182195	0.15960357917130008	0.32282633246312203	1	1	3	2	2	2	2.0309830893620924	1.9673947503297187	0.16755430965194487	0.16145932941726512	0.32901363906921	86557.47505927792	83408.84760382195	169966.32266309988	2.1070878760324874	2.0	1	0	0.0009325692808591178	0.0014134144849348815	1	1
chr2	189000000	189500000	1	517441.51819837297	1166	929	168571	0.443436754176611	0.18131599342541802	0.14446188498474558	0.3257778784101636	1	1	3	2	2	2	2.348878567583339	1.7013574856400844	0.16755430965194487	0.16145932941726512	0.32901363906921	86699.55636698265	83545.7605409609	170245.31690794355	2.1070878760324874	2.0	1	0	0.000761347881161431	0.12312890148949208	1	1
chr2	189500000	190000000	1	522660.4533727388	1123	786	171150	0.41173389209009953	0.1926331784222014	0.134826071451336	0.32745924987353736	1	1	3	2	2	2	2.5477197872933726	1.5320577069030412	0.16755430965194487	0.16145932941726512	0.32901363906921	87574.01144724176	84388.40631448617	171962.41776172793	2.1070878760324874	2.0	1	0	0.0007181741063064032	0.9997871554328412	1	1
chr2	190000000	190500000	1	522012.9544889128	11875	11106	173209	0.4832687872590401	0.17145646646887938	0.1603533066613368	0.33180977313021615	1	1	3	2	2	2	2.1756481780156762	1.9805673483398611	0.16755430965194487	0.16145932941726512	0.32901363906921	87465.5202187619	84283.8615789052	171749.3817976671	2.1070878760324874	2.0	1	0	0.0007462856997396163	0.0015823123088185064	1	1
chr2	190500000	191000000	1	527179.255769891	17588	16592	174675	0.48543007606787597	0.17049703773260125	0.16084187230266778	0.33133891003526905	1	1	3	2	2	2	2.158791160992395	1.9891513723757215	0.16755430965194487	0.16145932941726512	0.32901363906921	88331.15626335016	85118.00911929949	173449.16538264963	2.1070878760324874	2.0	1	0	0.0007335378515921732	0.0014493363827673923	1	1
chr2	191000000	191500000	1	527088.6392966696	9982	9442	174324	0.4860996705107084	0.16996223093981094	0.16076772034999948	0.3307299512898104	1	1	3	2	2	2	2.1493946869559752	1.9878485338415246	0.16755430965194487	0.16145932941726512	0.32901363906921	88315.97308273645	85103.37824429902	173419.3513270355	2.1070878760324874	2.0	1	0	0.0007207620208697014	0.001459558848270273	1	1
chr2	191500000	192000000	1	521881.034344256	12206	11708	172864	0.4895876892197039	0.16906518513666352	0.16216739206784012	0.33123257720450366	1	1	3	2	2	2	2.1336337285829967	2.012440553115591	0.16755430965194487	0.16145932941726512	0.32901363906921	87443.41642999474	84262.56184081228	171705.978270807	2.1070878760324874	2.0	1	0	0.0007310440803746139	0.0013814525509602102	1	1
chr2	192000000	192500000	1	512737.20539107214	4432	3973	169102	0.4726948245092207	0.17390655261272053	0.15589592363049154	0.329802476243212	1	1	3	2	2	2	2.2186958190478316	1.902251806195769	0.16755430965194487	0.16145932941726512	0.32901363906921	85911.32848216857	82786.20534972505	168697.5338318936	2.1070878760324874	2.0	1	0	0.000708970246987092	0.003555234061157002	1	1
chr2	192500000	193000000	1	512813.5031250136	16405	15540	167713	0.48646110502426043	0.1679502356475004	0.15909458469747978	0.32704482034498017	1	1	3	2	2	2	2.1140442355771576	1.9584517948130544	0.16755430965194487	0.16145932941726512	0.32901363906921	85924.11249630713	82798.52433068329	168722.6368269904	2.1070878760324874	2.0	1	0	0.0007258542427310792	0.0014177723181099547	1	1
chr2	193000000	193500000	1	506217.76173649455	12027	11574	166023	0.4904029490275836	0.16713129721756678	0.1608362545935078	0.3279675518110746	1	1	3	2	2	2	2.099655611875972	1.9890526700799067	0.16755430965194487	0.16145932941726512	0.32901363906921	84818.96760131106	81733.5803490833	166552.54795039436	2.1070878760324874	2.0	1	0	0.0007114556928812601	0.0013787869261710332	1	1
chr2	193500000	194000000	1	502643.3101349251	15175	14665	161965	0.4914544235924933	0.16386686666680603	0.15835964412973383	0.3222265107965399	1	1	3	2	2	2	2.0423000634285042	1.9455390007793325	0.16755430965194487	0.16145932941726512	0.32901363906921	84220.0528308258	81156.45179045944	165376.50462128525	2.1070878760324874	2.0	1	0	0.000987345936827432	0.0013685371075722436	1	1
chr2	194000000	194500000	1	506849.7061040868	3222	2920	163045	0.47541517421035495	0.16875008881490405	0.1529330413840844	0.3216831301989885	1	1	3	2	2	2	2.1280975341174466	1.850194415607893	0.16755430965194487	0.16145932941726512	0.32901363906921	84924.85260356142	81835.61366290376	166760.4662664652	2.1070878760324874	2.0	1	0	0.00104451965641357	0.002737825000325044	1	1
chr2	194500000	195000000	1	511122.4197698784	13864	13072	166608	0.4852984852984853	0.16777465954242143	0.15819030218829583	0.32596496173071726	1	1	3	2	2	2	2.1109593901058004	1.9425636886152946	0.16755430965194487	0.16145932941726512	0.32901363906921	85640.76419217355	82525.48314617446	168166.247338348	2.1070878760324874	2.0	1	0	0.000754917346774653	0.0014668011783284345	1	1
chr2	195000000	195500000	1	501160.5856277429	20544	19901	168917	0.4920509333662999	0.17120506869288604	0.16584657671617622	0.3370516454090623	1	1	3	2	2	2	2.171231157314405	2.077083267997561	0.16755430965194487	0.16145932941726512	0.32901363906921	83971.61594962087	80917.05208581925	164888.66803544012	2.1070878760324874	2.0	1	0	0.0011143149738463522	0.00136110113022032	1	1
chr2	195500000	196000000	1	518165.6026494752	17745	17167	169868	0.4917220439963336	0.16662657534378547	0.16119912194571798	0.32782569728950345	1	1	3	2	2	2	2.090787725292379	1.9954281942872893	0.16755430965194487	0.16145932941726512	0.32901363906921	86820.8798373168	83662.67073087732	170483.55056819413	2.1070878760324874	2.0	1	0	0.0007130087682924829	0.0013638443190372457	1	1
chr2	196000000	196500000	1	528576.5830860038	16664	15988	174985	0.48964841357344113	0.16895162443532033	0.16209784994430515	0.3310494743796255	1	1	3	2	2	2	2.131638484326353	2.0112187085783804	0.16755430965194487	0.16145932941726512	0.32901363906921	88565.28447715925	85343.6206507355	173908.90512789474	2.1070878760324874	2.0	1	0	0.0007269517888430069	0.0013659322127065954	1	1
chr2	196500000	197000000	1	512530.1985318716	15193	14289	169460	0.4846686113560817	0.17038616918524446	0.16024800707483433	0.3306341762600788	1	1	3	2	2	2	2.1568432174719727	1.9787172506149355	0.16755430965194487	0.16145932941726512	0.32901363906921	85876.643590782	82752.78216105375	168629.42575183575	2.1070878760324874	2.0	1	0	0.0007192054119931152	0.0014894347768186187	1	1
chr2	197000000	197500000	1	527490.9889410306	13189	12514	174035	0.4868692370540404	0.16929713341374905	0.16063267325344271	0.32992980666719174	1	1	3	2	2	2	2.137709024545591	1.9854757768878053	0.16755430965194487	0.16145932941726512	0.32901363906921	88383.38849963607	85168.3413480688	173551.72984770488	2.1070878760324874	2.0	1	0	0.0007099826542159304	0.0014183827572298768	1	1
chr2	197500000	198000000	1	498582.00127848063	17947	17100	170628	0.4879162267811796	0.17524866487905472	0.16697788875198286	0.3422265536310376	1	1	3	2	2	2	2.2422765275103633	2.096960248460138	0.16755430965194487	0.16145932941726512	0.32901363906921	83539.56302910091	80500.7155859415	164040.27861504242	2.1070878760324874	2.0	1	0	0.0023924209274031913	0.0013809972280623302	1	1
chr2	198000000	198500000	1	526452.5834486333	19523	18645	172072	0.48849821840285057	0.16718530277964236	0.15966654562958726	0.3268518484092296	1	1	3	2	2	2	2.1006044813905453	1.9685010614283005	0.16755430965194487	0.16145932941726512	0.32901363906921	88209.39918421865	85000.68109360314	173210.0802778218	2.1070878760324874	2.0	1	0	0.0007299695823904397	0.0013692850213087476	1	1
chr2	198500000	199000000	1	518735.3385043781	7240	6570	168522	0.47574221578566256	0.17031608173466073	0.15455478687800017	0.3248708686126609	1	1	3	2	2	2	2.155611791621428	1.8786882373631368	0.16755430965194487	0.16145932941726512	0.32901363906921	86916.341535169	83754.65989995492	170671.00143512394	2.1070878760324874	2.0	1	0	0.0007992909966562978	0.0026588346193978213	1	1
chr2	199000000	199500000	1	522985.8147679212	6542	6261	169552	0.48902600952901665	0.16565776658929424	0.15854223121607633	0.32419999780537057	1	1	3	2	2	2	2.0737659027752473	1.948747028125529	0.16755430965194487	0.16145932941726512	0.32901363906921	87628.52715119896	84440.9389471706	172069.46609836954	2.1070878760324874	2.0	1	0	0.0008350360883781476	0.0014341932573455941	1	1
chr2	199500000	200000000	1	529857.1368060261	8888	8435	171367	0.48692489753506896	0.16593933529727228	0.15748180616927224	0.3234211414665445	1	1	3	2	2	2	2.0787130221642514	1.930115521281952	0.16755430965194487	0.16145932941726512	0.32901363906921	88779.84677168982	85550.37799565308	174330.2247673429	2.1070878760324874	2.0	1	0	0.0008859152711108484	0.0014448745691631572	1	1
chr2	200000000	200500000	1	528931.1523522072	11089	10630	172934	0.4894332151572356	0.16692977144065954	0.16002015244063583	0.3269499238812954	1	1	3	2	2	2	2.096114834616023	1.9747138793354617	0.16755430965194487	0.16145932941726512	0.32901363906921	88624.69408578175	85400.86916668867	174025.56325247043	2.1070878760324874	2.0	1	0	0.0007277694124250978	0.0013881870165151733	1	1
chr2	200500000	201000000	1	523140.5289586249	15799	15217	172748	0.4906177456796492	0.16820483368875336	0.16200854194833594	0.3302133756370893	1	1	3	2	2	2	2.1185174844524663	2.009649580667736	0.16755430965194487	0.16145932941726512	0.32901363906921	87654.45018061568	84465.91899665295	172120.3691772686	2.1070878760324874	2.0	1	0	0.0007130641044757901	0.001365636612163868	1	1
chr2	201000000	201500000	1	514087.6949792611	13988	13675	172119	0.49434262372121607	0.1692964892910713	0.16550825643804692	0.3348047457291182	1	1	3	2	2	2	2.1376977074080767	2.0711390321496017	0.16755430965194487	0.16145932941726512	0.32901363906921	86137.6088328097	83004.25449301903	169141.86332582872	2.1070878760324874	2.0	1	0	0.0008955479202606489	0.0013914194348587712	1	1
chr2	201500000	202000000	1	525452.7168367212	18920	18243	171643	0.49089147808303957	0.16630404835178875	0.16035331681192824	0.32665736516371696	1	1	3	2	2	2	2.085120975080532	1.9805675266842095	0.16755430965194487	0.16145932941726512	0.32901363906921	88041.86722431569	84839.2433009371	172881.1105252528	2.1070878760324874	2.0	1	0	0.0007346334247791587	0.001359045289372095	1	1
chr2	202000000	202500000	1	533499.757295821	17886	17133	169366	0.4892486935663497	0.16214422702628511	0.15531796050773475	0.31746218753401984	1	1	3	2	2	2	2.0120335468575203	1.8920970820033975	0.16755430965194487	0.16145932941726512	0.32901363906921	89390.18353318142	86138.51305725695	175528.69659043837	2.1070878760324874	2.0	1	0	0.001883493768315893	0.0013655001576304674	1	1
chr2	202500000	203000000	1	521592.0779057336	4318	3994	169302	0.4805101058710298	0.16861965850585267	0.1559673265568262	0.3245869850626789	1	1	3	2	2	2	2.125805893418253	1.9035063447552507	0.16755430965194487	0.16145932941726512	0.32901363906921	87395.00053341864	84215.90712801766	171610.9076614363	2.1070878760324874	2.0	1	0	0.0008135600051332379	0.0019142129027915347	1	1
chr2	203000000	203500000	1	528052.5008296012	4193	3686	168581	0.4678258662266785	0.16989683318362037	0.1493536196314869	0.3192504528151073	1	1	3	2	2	2	2.1482456583228893	1.7873045196359354	0.16755430965194487	0.16145932941726512	0.32901363906921	88477.47223648688	85259.00268105725	173736.4749175441	2.1070878760324874	2.0	1	0	0.001419402622491242	0.006378369873013939	1	1
chr2	203500000	204000000	1	530869.295637563	17779	17121	175806	0.4905730659025788	0.16870501329026977	0.16246124824471056	0.33116626153498036	1	1	3	2	2	2	2.127305564002979	2.0176035614648273	0.16755430965194487	0.16145932941726512	0.32901363906921	88949.43834596609	85713.80048185679	174663.23882782288	2.1070878760324874	2.0	1	0	0.0007294815274120739	0.0013610261054554727	1	1
chr2	204000000	204500000	1	530185.587117232	18635	18087	173616	0.4925385327596536	0.16617469851536906	0.16128799420700188	0.327462692722371	1	1	3	2	2	2	2.0828483181212007	1.9969896664057625	0.16755430965194487	0.16145932941726512	0.32901363906921	88834.88003683889	85603.40936264729	174438.28939948618	2.1070878760324874	2.0	1	0	0.0007180738966139638	0.0013672362386958562	1	1
chr2	204500000	205000000	1	516456.2242542944	5466	5043	170095	0.47987439337710536	0.17130351209584754	0.1580467639040174	0.32935027599986494	1	1	3	2	2	2	2.1729607929369417	1.9400417427843197	0.16755430965194487	0.16145932941726512	0.32901363906921	86534.46612037833	83386.67564147107	169921.1417618494	2.1070878760324874	2.0	1	0	0.0007063681933754592	0.0019547698452879094	1	1
chr2	205000000	205500000	1	522690.9751041193	17280	16577	171329	0.48961809965442893	0.16729429963256548	0.1604882873269119	0.3277825869594774	1	1	3	2	2	2	2.1025195395243435	1.982938938111333	0.16755430965194487	0.16145932941726512	0.32901363906921	87579.12549487261	84393.33433276752	171972.45982764012	2.1070878760324874	2.0	1	0	0.0007135179841996981	0.0013645883577277332	1	1
chr2	205500000	206000000	1	535575.1339988882	9406	8904	176486	0.48629164391043145	0.16928032535022772	0.16024580235152322	0.32952612770175094	1	1	3	2	2	2	2.137413709425047	1.978678513961569	0.16755430965194487	0.16145932941726512	0.32901363906921	89737.92184393157	86473.6019880224	176211.523831954	2.1070878760324874	2.0	1	0	0.0007070088403058246	0.001458139927374182	1	1
chr2	206000000	206500000	1	520886.7493592248	19552	18816	169091	0.49040867389491244	0.16542426358212245	0.15919716364367922	0.3246214272258017	1	1	3	2	2	2	2.069663290441421	1.9602540913015065	0.16755430965194487	0.16145932941726512	0.32901363906921	87276.81969573055	84102.02525387949	171378.84494961004	2.1070878760324874	2.0	1	0	0.0008117656517713406	0.0013576938431488304	1	1
chr2	206500000	207000000	1	521205.5908836745	13963	13483	172586	0.4912555563652263	0.16845975961287646	0.16266869146031754	0.33112845107319405	1	1	3	2	2	2	2.1229964941799517	2.0212483072230336	0.16755430965194487	0.16145932941726512	0.32901363906921	87330.2429672481	84153.50519260752	171483.7481598556	2.1070878760324874	2.0	1	0	0.0007286978305503833	0.001371499710878816	1	1
chr2	207000000	207500000	1	525017.3392698161	17774	17320	172571	0.49353165783324787	0.1664740223582239	0.16222178841253732	0.3286958107707612	1	1	3	2	2	2	2.08810739253047	2.0133962886214105	0.16755430965194487	0.16145932941726512	0.32901363906921	87968.91783665496	84768.94753094128	172737.86536759624	2.1070878760324874	2.0	1	0	0.0007062602287586785	0.0013768951656278033	1	1
chr2	207500000	207511090	1	11471.87790402135	118	115	3826	0.49356223175965663	0.16890267814028398	0.16460854225536148	0.33351122039564546	1	1	3	2	2	2	2.1307785053644395	2.055331190753845	0.16755430965194487	0.16145932941726512	0.32901363906921	1922.1625826196976	1852.2417135400283	3774.4042961597256	2.1070878760324874	2.0	1	0	0.0009240367289868025	0.003121260189497029	1	1
chr2	207511090	207606715	1	101300.28502627152	159	50	20774	0.23923444976076555	0.1560128240169429	0.04906063648331538	0.2050734605002583	1	1	3	1	2	0	1.9043057282119924	0.025172054432939885	0.16755430965194487	0.05372293189951477	0.2212772415514596	16973.299325122174	5442.14831386782	22415.44763898999	2.1070878760324874	0.10708787603248754	1	1	0.0433896861209486	0.003130860335991662	1	1
chr2	207606715	208000000	1	417344.5657794384	11882	11280	132537	0.48700457646144546	0.16291304601642223	0.15465907751769423	0.31757212353411646	1	1	3	2	2	2	2.025541579621724	1.8805206080460408	0.16755430965194487	0.16145932941726512	0.32901363906921	69927.8806061645	67384.17372668782	137312.05433285233	2.1070878760324874	2.0	1	0	0.0018462896493956834	0.0014214383395838547	1	1
